"","id","RQ1","Q3","Q4","RQ2A2","C총액1인MIS","RDAY평균","Q7","D_BUN","D_SEX","D_AGE","체류1순위","체류2순위","D_NAT_CLUST","만족한활동","class"
"286",3197,"3","3","2","3","2","3","5","1","2","4","세종일TOT","없음","유럽","14","4"
"287",3204,"4","3","2","3","2","3","5","1","1","4","세종일TOT","없음","유럽","14","4"
"288",3207,"2","3","1","11","5","4","5","1","1","4","경남일TOT","없음","유럽","14","4"
"289",3210,"1","3","1","11","5","4","5","1","1","3","경남일TOT","없음","유럽","14","4"
"290",3211,"2","2","1","11","3","3","5","1","2","6","경북일TOT","없음","북아메리카","4","2"
"291",3258,"2","2","1","11","1","1","5","1","2","3","경기일TOT","없음","동남아시아","1","2"
"292",3264,"1","1","1","11","5","4","3","1","1","3","서울일TOT","인천일TOT","북아메리카","2","1"
"293",3270,"1","2","1","11","1","1","5","1","2","2","세종일TOT","없음","북아메리카","5","2"
"294",3277,"3","2","1","11","3","3","4","1","1","3","경기일TOT","서울일TOT","유럽","1","2"
"295",3294,"1","3","1","12","5","3","4","1","2","3","서울일TOT","없음","유럽","1","4"
"296",3301,"4","3","1","11","3","2","4","1","2","2","서울일TOT","충남일TOT","북아메리카","14","4"
"297",3319,"1","3","1","3","5","5","4","1","1","5","부산일TOT","없음","유럽","14","4"
"298",3329,"1","2","1","11","5","4","5","1","2","2","세종일TOT","없음","북아메리카","2","2"
"299",3345,"1","3","1","2","4","4","5","1","1","5","충북일TOT","없음","유럽","14","4"
"300",3358,"1","1","1","3","4","4","5","1","1","2","서울일TOT","제주일TOT","동남아시아","3","1"
"301",3383,"1","2","1","11","2","2","4","1","2","3","서울일TOT","인천일TOT","북아메리카","2","2"
"302",3396,"1","3","1","11","2","3","5","1","1","3","서울일TOT","경남일TOT","북아메리카","14","4"
"303",3406,"2","2","1","11","4","3","5","1","1","2","울산일TOT","없음","북아메리카","3","2"
"304",3408,"1","3","1","3","3","3","5","1","1","3","충남일TOT","없음","북아메리카","14","4"
"305",3411,"2","2","1","11","3","3","5","1","1","2","대구일TOT","서울일TOT","북아메리카","1","2"
"306",3415,"4","3","1","11","2","2","4","1","2","2","서울일TOT","없음","동아시아","14","4"
"307",3426,"1","3","1","2","4","5","5","1","1","2","서울일TOT","경기일TOT","동아시아","1","4"
"308",3441,"4","2","1","12","4","2","5","1","2","3","경기일TOT","서울일TOT","동아시아","1","2"
"309",3449,"4","2","1","11","4","3","4","1","1","3","서울일TOT","없음","동아시아","1","2"
"310",3467,"2","2","1","12","3","2","5","1","2","2","서울일TOT","없음","유럽","1","2"
"311",3470,"4","3","1","11","4","3","4","1","1","3","서울일TOT","없음","오세아니아,중동","2","4"
"312",3538,"4","1","1","11","5","5","4","1","2","4","서울일TOT","없음","유럽","12","1"
"313",3566,"1","3","1","11","4","3","4","1","1","3","서울일TOT","없음","기타","4","4"
"314",3580,"2","3","1","11","4","3","5","1","1","3","경기일TOT","없음","유럽","14","4"
"315",3582,"4","2","1","11","3","2","4","1","2","3","대전일TOT","없음","기타","3","2"
"316",3585,"1","3","1","11","4","3","4","1","1","3","서울일TOT","없음","기타","2","4"
"317",3595,"1","3","2","11","3","3","5","1","1","4","충남일TOT","없음","유럽","15","4"
"318",3596,"1","4","1","3","4","5","5","1","2","2","서울일TOT","없음","북아메리카","11","1"
"319",3598,"1","3","2","11","3","3","5","1","1","3","충남일TOT","없음","유럽","15","4"
"320",3601,"1","3","1","11","5","4","5","1","1","2","경남일TOT","부산일TOT","동아시아","1","4"
"321",3608,"2","3","1","11","5","4","4","1","1","4","경남일TOT","부산일TOT","동아시아","14","4"
"322",3612,"1","3","1","11","5","4","5","1","1","3","경남일TOT","부산일TOT","동아시아","2","4"
"323",3614,"3","3","1","12","3","1","5","1","1","3","인천일TOT","부산일TOT","동아시아","2","2"
"324",3624,"4","2","1","12","4","2","5","1","2","2","경기일TOT","서울일TOT","동아시아","1","2"
"325",3638,"4","3","1","12","5","3","4","1","1","5","경기일TOT","충북일TOT","북아메리카","1","2"
"326",3642,"3","3","1","11","5","3","5","1","1","4","경기일TOT","충북일TOT","북아메리카","14","4"
"327",3643,"2","3","1","11","4","3","5","1","1","2","경기일TOT","충북일TOT","북아메리카","14","4"
"328",3659,"4","2","1","12","2","1","4","1","1","3","경기일TOT","없음","동아시아","1","2"
"329",3684,"2","2","1","11","3","3","5","1","2","2","전북일TOT","없음","북아메리카","4","2"
"330",3690,"1","2","1","12","4","2","5","1","1","3","서울일TOT","없음","기타","4","2"
"331",3698,"4","2","1","12","3","2","5","1","1","3","대전일TOT","부산일TOT","동아시아","1","2"
"332",3705,"1","2","1","12","4","2","4","1","1","2","서울일TOT","없음","북아메리카","2","2"
"333",3712,"4","1","1","11","3","3","5","1","2","3","서울일TOT","제주일TOT","동남아시아","1","1"
"334",3713,"4","1","1","11","5","4","5","1","2","2","서울일TOT","없음","동남아시아","2","1"
"335",3715,"4","2","1","11","2","3","4","1","1","4","서울일TOT","충남일TOT","동아시아","11","2"
"336",3735,"3","1","1","3","5","5","5","1","1","3","서울일TOT","없음","동남아시아","1","3"
"337",3736,"3","1","1","3","5","5","4","1","2","3","서울일TOT","없음","동남아시아","1","3"
"338",3737,"4","3","1","11","3","3","4","1","1","5","인천일TOT","없음","동남아시아","14","4"
"339",3739,"4","1","1","2","1","3","5","1","2","3","서울일TOT","없음","동남아시아","2","3"
"340",3740,"3","1","1","2","2","3","4","1","2","2","서울일TOT","부산일TOT","동남아시아","1","3"
"341",3742,"4","3","1","11","4","4","5","1","1","4","울산일TOT","부산일TOT","유럽","16","4"
"342",3744,"2","1","1","3","2","3","5","1","1","3","서울일TOT","없음","동남아시아","2","3"
"343",3747,"2","1","1","11","3","3","5","1","1","3","서울일TOT","부산일TOT","동남아시아","13","1"
"344",3748,"3","1","1","11","2","3","5","1","2","2","서울일TOT","부산일TOT","동남아시아","5","1"
"345",3753,"3","1","1","11","3","3","5","1","2","2","서울일TOT","없음","동남아시아","13","1"
"346",3760,"2","1","1","3","3","3","5","1","1","2","서울일TOT","없음","동남아시아","3","1"
"347",3763,"2","3","1","11","4","3","5","1","1","3","부산일TOT","없음","동남아시아","14","4"
"348",3765,"4","3","1","11","5","4","5","1","1","3","경기일TOT","서울일TOT","북아메리카","3","2"
"349",3766,"1","1","1","11","4","3","5","1","2","2","서울일TOT","제주일TOT","동남아시아","3","1"
"350",3767,"1","1","1","11","3","3","4","1","2","3","서울일TOT","제주일TOT","동남아시아","13","1"
"351",3768,"4","2","1","12","4","3","5","1","1","2","서울일TOT","없음","오세아니아,중동","3","2"
"352",3771,"4","1","1","11","4","3","4","1","2","2","서울일TOT","제주일TOT","동남아시아","3","1"
"353",3773,"3","1","1","2","2","3","5","1","1","2","서울일TOT","없음","동남아시아","2","3"
"354",3775,"2","3","1","3","4","4","5","1","1","3","서울일TOT","없음","동남아시아","3","4"
"355",3787,"4","1","1","11","5","5","5","1","2","2","서울일TOT","제주일TOT","동남아시아","2","1"
"356",3788,"1","1","1","11","2","3","5","1","1","3","서울일TOT","제주일TOT","동남아시아","13","1"
"357",3789,"2","1","1","11","2","3","5","1","1","2","서울일TOT","제주일TOT","동남아시아","3","1"
"358",3790,"2","1","1","11","4","3","5","1","2","2","제주일TOT","서울일TOT","동남아시아","2","2"
"359",3845,"1","3","2","3","5","5","4","1","1","4","서울일TOT","없음","유럽","4","4"
"360",3850,"1","2","1","12","3","2","5","1","2","3","충남일TOT","부산일TOT","오세아니아,중동","1","2"
"361",3866,"2","3","1","3","4","5","5","1","1","4","서울일TOT","없음","기타","14","4"
"362",3868,"1","3","1","11","5","3","4","1","1","5","인천일TOT","없음","기타","14","4"
"363",3873,"4","3","1","11","5","4","5","1","1","5","경남일TOT","없음","유럽","14","4"
"364",3875,"4","3","1","11","5","5","5","1","1","4","경남일TOT","없음","유럽","14","4"
"365",3880,"4","3","1","3","3","3","4","1","1","2","서울일TOT","경기일TOT","기타","14","4"
"366",3886,"2","3","1","11","5","4","5","1","1","5","경남일TOT","울산일TOT","유럽","14","4"
"367",3890,"2","3","1","11","4","3","4","1","1","3","경북일TOT","없음","오세아니아,중동","2","4"
"368",3899,"1","1","1","12","4","3","5","1","1","2","서울일TOT","없음","유럽","6","1"
"369",3900,"3","3","1","11","5","5","5","1","1","5","경기일TOT","없음","북아메리카","14","4"
"370",3924,"1","3","1","11","5","5","5","1","1","2","경기일TOT","없음","북아메리카","1","4"
"371",3925,"2","3","1","11","4","4","5","1","1","5","경기일TOT","서울일TOT","북아메리카","14","4"
"372",3933,"2","3","1","11","5","5","5","1","1","5","경기일TOT","없음","북아메리카","14","4"
"373",3936,"3","2","1","11","1","1","5","1","1","3","전남일TOT","서울일TOT","북아메리카","3","2"
"374",3937,"4","2","1","11","2","2","5","1","2","3","광주일TOT","서울일TOT","북아메리카","1","2"
"375",3960,"2","3","1","11","5","3","5","1","1","6","강원일TOT","없음","유럽","2","2"
"376",3965,"3","3","1","11","1","1","5","1","1","3","부산일TOT","없음","동아시아","2","2"
"377",3971,"2","3","1","11","5","3","5","1","1","4","경남일TOT","서울일TOT","유럽","13","2"
"378",3973,"4","3","1","11","5","3","4","1","1","4","서울일TOT","없음","유럽","14","4"
"379",3977,"1","3","1","12","2","2","4","1","1","3","서울일TOT","인천일TOT","북아메리카","2","2"
"380",4000,"1","3","1","11","2","3","5","1","1","4","전북일TOT","없음","기타","14","4"
"381",4009,"2","3","2","11","5","4","5","1","1","2","서울일TOT","전남일TOT","유럽","3","4"
"382",4017,"2","3","2","11","4","3","5","1","1","3","서울일TOT","전남일TOT","유럽","4","4"
"383",4023,"2","3","2","11","5","4","5","1","2","3","서울일TOT","전남일TOT","기타","3","4"
"384",4032,"4","3","1","11","5","4","4","1","1","5","부산일TOT","없음","유럽","14","4"
"385",4035,"2","3","1","11","5","4","5","1","1","4","부산일TOT","없음","유럽","14","4"
"386",4041,"1","2","1","11","4","3","5","1","2","2","서울일TOT","강원일TOT","기타","2","1"
"387",4048,"1","3","1","12","4","2","3","1","1","3","경기일TOT","없음","동아시아","2","2"
"388",4051,"4","2","1","11","2","2","4","1","1","3","서울일TOT","제주일TOT","유럽","3","2"
"389",4059,"3","2","1","12","4","3","5","1","1","5","서울일TOT","경북일TOT","유럽","3","2"
"390",4065,"4","3","1","12","5","3","5","1","1","4","경남일TOT","부산일TOT","유럽","2","4"
"391",4067,"2","3","1","11","4","4","5","1","1","3","강원일TOT","인천일TOT","유럽","14","4"
"392",4070,"4","3","1","11","4","3","5","1","1","4","강원일TOT","서울일TOT","유럽","14","4"
"393",4071,"1","3","1","11","3","3","5","1","2","2","서울일TOT","없음","유럽","2","1"
"394",4088,"2","3","1","11","4","4","4","1","1","4","경기일TOT","없음","유럽","14","4"
"395",4089,"2","3","1","12","4","3","5","1","1","5","경기일TOT","없음","북아메리카","2","2"
"396",4091,"3","3","1","11","4","3","5","1","1","5","인천일TOT","경기일TOT","유럽","14","4"
"397",4093,"4","2","1","12","5","3","4","1","1","4","경기일TOT","없음","동아시아","2","2"
"398",4094,"4","3","1","1","2","5","5","1","1","4","서울일TOT","없음","오세아니아,중동","14","4"
"399",4095,"2","3","1","1","2","5","5","1","1","4","서울일TOT","없음","오세아니아,중동","14","4"
"400",4099,"3","2","1","11","3","3","5","1","1","3","서울일TOT","없음","북아메리카","1","2"
"401",4147,"4","3","1","3","5","5","4","1","1","3","서울일TOT","없음","동남아시아","14","4"
"402",4150,"4","2","1","12","4","3","4","1","2","4","경기일TOT","서울일TOT","동아시아","2","2"
"403",4153,"4","1","1","12","5","3","5","1","1","4","서울일TOT","부산일TOT","동남아시아","13","1"
"404",4154,"4","1","1","11","5","3","4","1","1","5","서울일TOT","부산일TOT","동남아시아","13","1"
"405",4158,"2","1","1","11","4","3","5","1","2","3","서울일TOT","없음","동남아시아","4","1"
"406",4159,"1","1","1","11","4","3","5","1","2","1","서울일TOT","없음","동남아시아","7","1"
"407",4168,"4","1","1","11","1","2","4","1","1","4","서울일TOT","없음","동남아시아","6","2"
"408",4169,"4","1","1","11","3","3","4","1","2","4","서울일TOT","없음","동남아시아","3","1"
"409",4172,"2","1","1","2","3","4","5","1","1","2","서울일TOT","없음","동남아시아","2","3"
"410",4173,"2","1","1","2","3","4","5","1","2","2","서울일TOT","없음","동남아시아","4","3"
"411",4176,"4","1","1","2","5","5","5","1","2","2","서울일TOT","없음","동남아시아","12","3"
"412",4188,"1","1","1","3","2","3","5","1","2","2","서울일TOT","없음","동남아시아","4","1"
"413",4189,"1","1","1","3","2","3","4","1","1","2","서울일TOT","없음","동남아시아","1","3"
"414",4199,"1","3","1","2","3","5","5","1","1","3","경기일TOT","없음","기타","2","4"
"415",4202,"1","1","1","2","3","4","5","1","2","2","서울일TOT","없음","동남아시아","2","3"
"416",4209,"3","3","1","2","3","4","5","1","1","5","인천일TOT","서울일TOT","북아메리카","14","4"
"417",4211,"2","1","1","11","3","3","5","1","1","2","제주일TOT","서울일TOT","동남아시아","3","2"
"418",4256,"3","3","1","11","3","3","5","1","2","2","서울일TOT","없음","동남아시아","14","4"
"419",4257,"2","3","1","11","3","3","5","1","1","5","경기일TOT","없음","북아메리카","14","4"
"420",4260,"2","1","1","2","5","5","5","1","1","3","서울일TOT","부산일TOT","동남아시아","2","1"
"421",4277,"2","2","1","11","3","3","5","1","2","2","대전일TOT","없음","유럽","1","2"
"422",4283,"4","3","1","2","4","5","5","1","1","3","경북일TOT","충남일TOT","유럽","14","4"
"423",4287,"4","2","1","11","2","2","4","1","2","2","경기일TOT","없음","유럽","3","2"
"424",4290,"2","3","1","11","4","3","4","1","1","3","서울일TOT","없음","오세아니아,중동","14","4"
"425",4293,"2","3","1","3","4","5","4","1","1","4","경남일TOT","부산일TOT","유럽","14","4"
"426",4305,"1","3","1","2","3","4","4","1","1","4","부산일TOT","없음","기타","14","4"
"427",4306,"1","3","1","2","3","4","4","1","1","3","부산일TOT","없음","기타","14","4"
"428",4312,"2","3","1","2","4","4","5","1","1","3","경기일TOT","없음","기타","14","4"
"429",4316,"1","1","1","12","4","3","5","1","2","2","서울일TOT","없음","기타","2","1"
"430",4319,"1","1","1","11","3","3","5","1","1","5","서울일TOT","없음","기타","4","1"
"431",4321,"4","3","1","11","4","4","4","1","1","5","경기일TOT","없음","유럽","14","4"
"432",4325,"2","3","1","11","3","3","4","1","1","4","경기일TOT","부산일TOT","기타","14","4"
"433",4328,"3","3","1","12","5","3","4","1","1","3","경기일TOT","서울일TOT","유럽","13","2"
"434",4329,"2","3","1","11","4","3","5","1","1","3","경남일TOT","없음","기타","14","4"
"435",4339,"3","3","1","11","4","4","4","1","1","5","경기일TOT","세종일TOT","유럽","14","4"
"436",4340,"1","3","1","11","4","3","5","1","1","3","세종일TOT","없음","기타","14","4"
"437",4447,"3","3","1","12","5","3","5","1","1","4","서울일TOT","경북일TOT","동남아시아","1","4"
"438",4458,"4","3","1","11","3","3","5","1","1","3","충남일TOT","서울일TOT","동남아시아","2","2"
"439",4462,"1","1","1","3","5","5","5","1","2","2","인천일TOT","서울일TOT","동남아시아","2","2"
"440",4463,"1","3","1","3","4","4","4","1","1","4","서울일TOT","없음","동아시아","3","4"
"441",4467,"4","3","1","2","2","3","5","1","1","3","서울일TOT","부산일TOT","동남아시아","2","4"
"442",4468,"4","3","1","12","4","2","4","1","1","4","울산일TOT","강원일TOT","동남아시아","3","2"
"443",4469,"4","3","1","2","2","3","5","1","1","4","서울일TOT","부산일TOT","동남아시아","2","4"
